Unnamed: 0,type,epoch,top1,top5,loss,time,network_norm,layer,round,trainable_params,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
0,train,0,0.39032,0.8585,0.0070108027887344,5.1,13.242513638901965,2,15,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
1,test,0,0.3808,0.8592,0.0070671844244003,,,2,15,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
2,train,1,0.39042,0.8583,0.0070100987124443,4.9,13.222480780252642,2,15,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
3,test,1,0.3815,0.8588,0.0070627485632896,,,2,15,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
4,train,2,0.39068,0.8593,0.0070102752995491,5.0,13.202505247963938,2,15,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
5,test,2,0.3803,0.8589,0.0070632871031761,,,2,15,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
6,train,3,0.39096,0.85874,0.0070110501027107,5.2,13.182582541380738,2,15,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
7,test,3,0.3808,0.8599,0.0070659923791885,,,2,15,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
8,train,4,0.3909,0.85848,0.0070134818840026,5.0,13.162707671884624,2,15,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
9,test,4,0.3816,0.8577,0.0070718792200088,,,2,15,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
0,train,0,0.38884,0.85854,0.0070138146424293,5.1,13.247979263923366,0,16,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
1,test,0,0.3806,0.8584,0.0070653384804725,,,0,16,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
2,train,1,0.39016,0.85712,0.0070048318171501,5.2,13.319023072275272,0,16,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
3,test,1,0.3784,0.8588,0.0070541478037834,,,0,16,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
4,train,2,0.3894,0.8598,0.0070031802773475,5.1,13.38286135020834,0,16,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
5,test,2,0.382,0.8593,0.0070535297274589,,,0,16,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
6,train,3,0.38962,0.85878,0.0070007680058479,5.1,13.444846918828608,0,16,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
7,test,3,0.3809,0.8575,0.0070531873583793,,,0,16,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
8,train,4,0.39034,0.85954,0.0069921377587318,5.2,13.5059676911971,0,16,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
9,test,4,0.3824,0.8597,0.0070489066243171,,,0,16,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
0,train,0,0.39082,0.85968,0.0069920788383483,5.1,13.485283788470804,1,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
1,test,0,0.3821,0.8589,0.0070454780101776,,,1,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
2,train,1,0.39074,0.85964,0.0069936083745956,5.2,13.46465351093716,1,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
3,test,1,0.3823,0.8587,0.007048327922821,,,1,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
4,train,2,0.39064,0.86006,0.006994903512001,5.0,13.444078810866584,1,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
5,test,2,0.3816,0.8599,0.0070472365736961,,,1,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
6,train,3,0.38988,0.86076,0.0069968736577033,5.1,13.423553744406313,1,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
7,test,3,0.3827,0.8584,0.0070480999946594,,,1,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
8,train,4,0.39114,0.85984,0.0069976195073127,5.1,13.403080297501438,1,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
9,test,4,0.3796,0.8599,0.0070514368891716,,,1,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
0,train,0,0.39144,0.86006,0.0069974056077003,5.1,13.382652201259605,2,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
1,test,0,0.3798,0.8586,0.0070490194559097,,,2,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
2,train,1,0.38986,0.86006,0.0069991693377494,5.1,13.362275012954589,2,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
3,test,1,0.3804,0.8575,0.007052504992485,,,2,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
4,train,2,0.3905,0.85986,0.0069997232675552,5.1,13.341956620185432,2,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
5,test,2,0.3808,0.8592,0.0070513014793395,,,2,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
6,train,3,0.39026,0.86044,0.0070034156990051,5.2,13.32168215406772,2,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
7,test,3,0.3814,0.858,0.0070521126031875,,,2,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
8,train,4,0.39072,0.85986,0.0070023131489753,4.8,13.301452903616932,2,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
9,test,4,0.3811,0.8595,0.0070503329277038,,,2,16,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
0,train,0,0.39128,0.86006,0.0070000412130355,5.2,13.382136881723223,0,17,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
1,test,0,0.381,0.8618,0.0070555348992347,,,0,17,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
2,train,1,0.39114,0.85888,0.0069982655501365,5.1,13.45342259020043,0,17,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
3,test,1,0.3831,0.858,0.007054807639122,,,0,17,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
4,train,2,0.3929,0.85948,0.0069892429518699,5.3,13.517257470028513,0,17,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
5,test,2,0.3834,0.8574,0.0070447912454605,,,0,17,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
6,train,3,0.39148,0.85814,0.0069927539753913,5.4,13.58067772830348,0,17,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
7,test,3,0.3817,0.8572,0.0070521158337593,,,0,17,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
8,train,4,0.38896,0.85942,0.0069976764941215,5.3,13.641180841436778,0,17,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
9,test,4,0.3812,0.8614,0.0070505759835243,,,0,17,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
0,train,0,0.38932,0.85962,0.0069965192270278,4.9,13.620172701408093,1,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
1,test,0,0.3817,0.8594,0.0070490575909614,,,1,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
2,train,1,0.38872,0.85986,0.0069971205687522,5.0,13.599219799825976,1,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
3,test,1,0.3799,0.8603,0.007053948533535,,,1,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
4,train,2,0.38886,0.85922,0.0069979750275611,5.1,13.57831072239754,1,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
5,test,2,0.3814,0.8615,0.0070492184162139,,,1,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
6,train,3,0.3887,0.8594,0.0069992330121994,5.0,13.557441859244255,1,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
7,test,3,0.3832,0.8594,0.0070525271296501,,,1,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
8,train,4,0.38912,0.85964,0.0069990835309028,5.0,13.536630298120205,1,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
9,test,4,0.3814,0.8608,0.0070524142861366,,,1,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
0,train,0,0.3885,0.85906,0.0070001951742172,5.0,13.515886017666777,2,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
1,test,0,0.3798,0.8614,0.0070551743507385,,,2,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
2,train,1,0.38902,0.85928,0.0070018085575103,5.1,13.49518608437159,2,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
3,test,1,0.3813,0.8614,0.0070585852980613,,,2,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
4,train,2,0.38792,0.85944,0.0070039514946937,5.5,13.474528901378196,2,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
5,test,2,0.3814,0.8612,0.0070558538794517,,,2,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
6,train,3,0.3883,0.85884,0.0070033230400085,4.8,13.45392570121961,2,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
7,test,3,0.3822,0.8622,0.0070527186870574,,,2,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
8,train,4,0.38876,0.85994,0.0070044738030433,4.8,13.433374245497015,2,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
9,test,4,0.3797,0.8605,0.0070573971152305,,,2,17,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
0,train,0,0.39194,0.85958,0.0069894658350944,5.1,13.5132733753933,0,18,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
1,test,0,0.3825,0.8585,0.0070443623900413,,,0,18,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
2,train,1,0.39078,0.85968,0.0069910487675666,5.1,13.584981245541943,0,18,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
3,test,1,0.3837,0.8573,0.0070503113746643,,,0,18,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
4,train,2,0.39266,0.8601,0.0069869486713409,5.1,13.645890632123436,0,18,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
5,test,2,0.3806,0.8589,0.0070428176522254,,,0,18,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
6,train,3,0.39246,0.8596,0.0069856764316558,5.1,13.709268685276058,0,18,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
7,test,3,0.3818,0.8608,0.0070377755403518,,,0,18,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
8,train,4,0.39182,0.8592,0.0069806099343299,5.1,13.770349061300514,0,18,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
9,test,4,0.3817,0.8602,0.0070364709734916,,,0,18,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
0,train,0,0.39106,0.86028,0.0069815332794189,5.1,13.749020808243422,1,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
1,test,0,0.3831,0.8598,0.0070398602366447,,,1,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
2,train,1,0.39102,0.85992,0.0069803499269485,5.0,13.72774498332792,1,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
3,test,1,0.3834,0.8589,0.0070386394381523,,,1,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
4,train,2,0.39048,0.85966,0.0069822001099586,5.3,13.70652502913326,1,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
5,test,2,0.3818,0.8589,0.0070424105405807,,,1,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
6,train,3,0.3911,0.86022,0.0069837616229057,5.1,13.685350217038357,1,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
7,test,3,0.3815,0.86,0.0070427342534065,,,1,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
8,train,4,0.39092,0.86052,0.0069834193015098,4.8,13.664219004202732,1,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
9,test,4,0.3831,0.8607,0.0070407086491584,,,1,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
0,train,0,0.39138,0.86012,0.0069847951745986,5.1,13.643151067925686,2,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
1,test,0,0.3807,0.8597,0.007040361726284,,,2,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
2,train,1,0.39094,0.85914,0.0069857171225547,5.2,13.622140302529374,2,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
3,test,1,0.3824,0.8597,0.0070377017378807,,,2,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
4,train,2,0.39156,0.85936,0.0069875697374343,5.4,13.601173507441402,2,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
5,test,2,0.3816,0.8605,0.0070441941976547,,,2,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
6,train,3,0.39106,0.85992,0.0069866470146179,5.3,13.58025972350603,2,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
7,test,3,0.3826,0.8578,0.0070421810746192,,,2,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
8,train,4,0.39048,0.8601,0.0069883581972122,4.9,13.559390453312506,2,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
9,test,4,0.3816,0.8605,0.0070428414106369,,,2,18,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
0,train,0,0.39052,0.85988,0.0069874806451797,5.3,13.638599458165617,0,19,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
1,test,0,0.384,0.8594,0.0070402633786201,,,0,19,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
2,train,1,0.3901,0.8597,0.0069794857525825,5.3,13.708315071271462,0,19,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
3,test,1,0.3822,0.8589,0.0070355593800544,,,0,19,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
4,train,2,0.39084,0.86062,0.0069834824943542,5.2,13.77051409461628,0,19,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
5,test,2,0.3827,0.8615,0.0070285833477973,,,0,19,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
6,train,3,0.39044,0.8609,0.0069767428588867,5.2,13.832681207027514,0,19,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
7,test,3,0.3835,0.8574,0.0070383072853088,,,0,19,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
8,train,4,0.39448,0.86152,0.006974822359085,5.2,13.8949168536686,0,19,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
9,test,4,0.3816,0.8577,0.0070236837983131,,,0,19,1798,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
0,train,0,0.39282,0.86032,0.0069747346711158,5.0,13.87328590712892,1,19,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
1,test,0,0.383,0.8562,0.0070258590459823,,,1,19,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
2,train,1,0.39424,0.86026,0.0069733154582977,5.1,13.851701366392556,1,19,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
3,test,1,0.3843,0.8576,0.007030517745018,,,1,19,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
4,train,2,0.39372,0.86052,0.0069748720693588,5.1,13.830170798849952,1,19,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
5,test,2,0.385,0.8566,0.0070206653952598,,,1,19,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
6,train,3,0.39402,0.86024,0.0069764813160896,5.3,13.808697936305288,1,19,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
7,test,3,0.3831,0.8571,0.0070280885100364,,,1,19,36928,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp1_rounds20_epochs5_CIFAR10,5,CNN,layerwise,CNN_layerwise
