,type,epoch,top1,top5,loss,time,trainable_params,round,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
30,train,15,0.8226666666666667,0.9852833333333333,0.0023006654356916745,4.1,74498,14,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
31,test,15,0.8298,0.9873,0.0021982516288757323,,74498,14,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
32,train,16,0.8227333333333333,0.9851166666666666,0.002296800659100215,4.3,74498,14,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
33,test,16,0.829,0.9877,0.0021955658823251726,,74498,14,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
34,train,17,0.8223833333333334,0.9853833333333334,0.0023022500226895014,4.2,74498,14,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
35,test,17,0.8286,0.9876,0.0022033007323741913,,74498,14,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
36,train,18,0.8232,0.9850833333333333,0.0022971124604344367,4.2,74498,14,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
37,test,18,0.8293,0.9867,0.002192851760983467,,74498,14,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
38,train,19,0.82325,0.9851166666666666,0.002297112238407135,4.2,74498,14,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
39,test,19,0.8285,0.9876,0.0021922464191913606,,74498,14,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
